V1	V2	V3	V4
0.0338	0.0256	0.314319721	0.46533604
0.0339	0.0251	0.314657123	0.447396357
0.034	0.0283	0.312703201	0.529761809
0.034	0.0195	0.317978881	0.321120505
0.034	0.0322	0.31651568	0.599234374
0.034	0.0201	0.316418319	0.331680838
0.0341	0.0258	0.318501903	0.470941233
0.0342	0.0277	0.317658945	0.513619082
0.0342	0.0336	0.319723939	0.629547794
0.0342	0.0186	0.318806882	0.293482209
0.0342	0.0262	0.319664021	0.476936672
0.0343	0.03	0.317276555	0.575807736
0.0343	0.0288	0.317018937	0.54572675
0.0343	0.0187	0.320770939	0.296115286
0.0344	0.0219	0.321862972	0.376658301
0.0344	0.0278	0.321385611	0.516568371
0.0344	0.0216	0.324287159	0.371811396
0.0344	0.0317	0.32156378	0.593261429
0.0345	0.0331	0.322599776	0.618448045
0.0345	0.0247	0.323007263	0.43133523
0.0345	0.0331	0.322147847	0.617132141
0.0345	0.0234	0.322560869	0.410716683
0.0345	0.0256	0.322348646	0.467333661
0.0345	0.0208	0.32352823	0.347665679
0.0346	0.0303	0.321746907	0.582326937
0.0346	0.0272	0.323378498	0.494405098
0.0346	0.0279	0.323988257	0.522914039
0.0347	0.0302	0.322380345	0.580442615
0.0347	0.0324	0.326660508	0.603932618
0.0347	0.0284	0.32322251	0.533176376
0.0349	0.022	0.329447726	0.380547872
0.0349	0.033	0.327298829	0.614687064
0.0349	0.0247	0.327977084	0.437973791
0.0349	0.0225	0.329169206	0.398795732
0.0349	0.0296	0.326055798	0.565374632
0.0349	0.0247	0.328006474	0.43747984
0.035	0.0209	0.33002011	0.350482023
0.035	0.0323	0.328546082	0.601455149
0.035	0.0224	0.331623951	0.398023697
0.035	0.0261	0.33045152	0.476416266
0.035	0.0268	0.327820272	0.482856568
0.035	0.0195	0.327387342	0.321535238
0.035	0.0232	0.32878178	0.404275393
0.035	0.0278	0.32991937	0.518931951
0.035	0.026	0.328509909	0.472968732
0.035	0.0211	0.330973921	0.359247031
0.035	0.0321	0.329379957	0.597299211
0.0351	0.0223	0.333205587	0.389244145
0.0351	0.0197	0.330508293	0.324328921
0.0351	0.0279	0.330709788	0.521021719
0.0351	0.0272	0.330552471	0.496440161
0.0351	0.0251	0.332224232	0.450759781
0.0351	0.0278	0.332270424	0.515725486
0.0351	0.0242	0.333326272	0.421128633
0.0351	0.0253	0.333833704	0.454806387
0.0352	0.0213	0.337820725	0.364431851
0.0352	0.0299	0.329129653	0.573297038
0.0352	0.0258	0.334860898	0.472178466
0.0352	0.0257	0.334934894	0.468478092
0.0352	0.0216	0.336816132	0.370525331
0.0352	0.0211	0.333926117	0.358517592
0.0352	0.0325	0.332636472	0.60756282
0.0352	0.0233	0.336995832	0.406869255
0.0352	0.0221	0.338251189	0.381993657
0.0352	0.0279	0.33254079	0.525740606
0.0352	0.0212	0.336341252	0.359714778
0.0352	0.0183	0.33805114	0.279767836
0.0353	0.0193	0.33589738	0.314234643
0.0353	0.0274	0.334189285	0.500042296
0.0354	0.0286	0.336524108	0.540642281
0.0354	0.0269	0.337746056	0.484408854
0.0354	0.0248	0.338796323	0.442790275
0.0354	0.0274	0.33865467	0.502983252
0.0354	0.0293	0.334025243	0.558178979
0.0354	0.0276	0.337476867	0.507224913
0.0355	0.0186	0.339297696	0.292120431
0.0355	0.0242	0.339176399	0.419778109
0.0356	0.0204	0.340156276	0.337498785
0.0357	0.0256	0.341729471	0.46348514
0.0357	0.0232	0.34047962	0.403826103
0.0358	0.0192	0.340352312	0.310017699
0.0358	0.0219	0.342164293	0.378848835
0.0359	0.0238	0.343569666	0.414654491
0.0359	0.0253	0.345438675	0.456405981
0.0359	0.0251	0.3445697	0.449201644
0.0359	0.0289	0.340192586	0.552685049
0.0378	0.0273	0.368369209	0.501220325
0.0314	0.0256	0.288676935	0.460936553
0.0363	0.0298	0.347431353	0.568207804
0.0314	0.0264	0.285705742	0.47878206
0.0273	0.0295	0.236845303	0.563070098
0.0364	0.0246	0.350553413	0.431047111
0.0303	0.02	0.272015736	0.329918326
0.0296	0.0257	0.265944898	0.468247305
0.0229	0.0257	0.174416814	0.468116865
0.0319	0.0272	0.291248219	0.497078708
0.0244	0.0278	0.204246099	0.516135316
0.0354	0.0272	0.337288958	0.495743422
0.0227	0.0277	0.173497584	0.51289425
0.0287	0.0275	0.257218853	0.503597167
0.028	0.0321	0.247853769	0.597198737
0.0262	0.0288	0.228665867	0.54656895
0.035	0.0232	0.32878178	0.404275393
0.0345	0.0234	0.322560869	0.410716683
0.0282	0.0253	0.250274034	0.455577057
0.0307	0.0251	0.277380467	0.450085224
0.0235	0.0244	0.183654574	0.422136834
0.0254	0.0297	0.215865262	0.566891365
0.0366	0.0232	0.353614302	0.406179068
0.035	0.0268	0.327820272	0.482856568
0.0327	0.0244	0.30271374	0.421927143
0.0317	0.0247	0.292393811	0.435303608
0.038	0.0245	0.373442454	0.428963998
0.0286	0.0264	0.252678642	0.478613074
0.0325	0.0328	0.297277263	0.612015944
0.0306	0.0264	0.274402786	0.47829347
0.0262	0.0223	0.228327224	0.393758182
0.0378	0.0278	0.367546193	0.524591494
0.0359	0.0256	0.345036097	0.465753732
0.0368	0.0292	0.35496093	0.558993484
0.0315	0.0251	0.289812326	0.450950815
0.0337	0.0209	0.313062315	0.349840828
0.0313	0.0284	0.287208334	0.533979632
0.0302	0.0253	0.271996475	0.454638237
0.0296	0.0256	0.267082654	0.46264982
0.0308	0.0251	0.278041843	0.448139032
0.0333	0.0331	0.308448818	0.617244574
0.0317	0.0257	0.290752031	0.467511725
0.0349	0.0278	0.327472792	0.518853173
0.0347	0.0302	0.322380345	0.580442615
0.0377	0.0232	0.366221866	0.407127729
0.0304	0.0269	0.272479084	0.484899831
0.0311	0.0252	0.281528982	0.451948178
0.0221	0.0278	0.16889438	0.518571133
0.0344	0.0283	0.31870836	0.532682603
0.027	0.0249	0.235129246	0.443393393
0.0313	0.0289	0.285782269	0.552531442
0.0326	0.0302	0.298739517	0.578036042
0.0236	0.0244	0.194144274	0.422068962
0.0355	0.0242	0.339176399	0.419778109
0.0257	0.0223	0.218039868	0.39317087
0.0313	0.0269	0.281220043	0.485348751
0.0323	0.0261	0.296135634	0.476366751
0.0333	0.0303	0.306067129	0.581675562
0.0279	0.0213	0.246759912	0.364406665
0.0314	0.0264	0.284943469	0.479916994
0.0317	0.0261	0.292305037	0.476332775
0.035	0.0268	0.327820272	0.482856568
0.0394	0.0244	0.383949951	0.426416348
0.031	0.0269	0.277996417	0.485869728
0.0383	0.0231	0.37695737	0.406195979
0.0323	0.0256	0.298371781	0.46387954
0.0357	0.0256	0.341729471	0.46348514
0.0332	0.0283	0.30429271	0.531214076
0.0344	0.0278	0.321385611	0.516568371
0.0355	0.0247	0.339576702	0.432487485
0.0352	0.0233	0.336995832	0.406869255
0.0301	0.0256	0.270054618	0.465105193
0.0352	0.0232	0.338329042	0.405523348
0.0219	0.0252	0.163598839	0.452501932
0.0338	0.0288	0.310560413	0.545671139
0.0319	0.0269	0.292383593	0.483624844
0.0229	0.0241	0.174859965	0.417614496
0.035	0.0232	0.32878178	0.404275393
0.0231	0.0238	0.177742163	0.41382683
0.0317	0.0209	0.292054217	0.349664637
0.0369	0.0294	0.355514183	0.563838653
0.0257	0.0261	0.22104298	0.475599242
0.0312	0.0257	0.281703623	0.467577762
0.033	0.0224	0.305159749	0.395722471
0.0384	0.0262	0.376056381	0.480409807
0.0323	0.0257	0.298185187	0.468466752
0.0314	0.0255	0.288541593	0.458744359
0.0321	0.0255	0.294701792	0.45783166
0.036	0.0244	0.346423432	0.422756605
0.0301	0.0255	0.270180659	0.458079253
0.0317	0.0258	0.290412616	0.469329414
0.0392	0.0264	0.382253253	0.481304781
0.0279	0.0216	0.247044086	0.369936377
0.0317	0.0255	0.290138798	0.459290389
0.0288	0.0255	0.258752672	0.458881334
0.0353	0.0274	0.334189285	0.500042296
0.0299	0.0256	0.268637184	0.462756625
0.0308	0.0268	0.276023328	0.483428969
0.0244	0.0298	0.202463017	0.570161182
0.0249	0.0231	0.212768631	0.402944073
0.0317	0.0256	0.292137838	0.461738602
0.0368	0.0298	0.353919977	0.573056816
0.0336	0.0238	0.311251995	0.413294561
0.0309	0.0269	0.27758803	0.484795901
0.0337	0.0253	0.311522902	0.457496795
0.0342	0.027	0.317150102	0.488411128
0.0319	0.0312	0.291559942	0.588156976
0.0304	0.0253	0.27414936	0.456379045
0.0305	0.0261	0.273406669	0.474728065
0.0291	0.0258	0.261129252	0.469273389
0.0246	0.0258	0.210098378	0.472451136
0.0362	0.0278	0.347077842	0.515782416
0.0277	0.0334	0.241259855	0.622831477
0.0359	0.0253	0.345438675	0.456405981
0.0296	0.0256	0.266585294	0.464397788
0.0308	0.0256	0.279888609	0.467328058
0.025	0.0283	0.212526723	0.529786863
0.0305	0.0186	0.273533738	0.28716847
0.0349	0.0255	0.327722116	0.459570339
0.0306	0.0298	0.27596879	0.568939651
0.03	0.0257	0.2692168	0.468229029
0.0313	0.0192	0.286071889	0.311447183
0.0313	0.0286	0.286473525	0.540849398
0.0277	0.0256	0.240127394	0.467129203
0.0395	0.0282	0.388028714	0.533863198
0.0354	0.0286	0.336524108	0.540642281
0.0313	0.0256	0.286190935	0.464696556
0.0302	0.0241	0.27284568	0.417040223
0.0269	0.0255	0.233684434	0.45757781
0.0339	0.0275	0.314898452	0.504314273
0.0246	0.0258	0.210098378	0.472451136
0.0297	0.0305	0.268175473	0.584439491
0.0362	0.0278	0.347717721	0.516225245
0.0361	0.0234	0.346171171	0.410539743
0.0293	0.0294	0.263631711	0.561555543
0.035	0.0264	0.329471518	0.478607969
0.0367	0.0249	0.353342197	0.447198072
0.0319	0.0261	0.293110863	0.4752783
0.0388	0.0242	0.380416496	0.422169402
0.0259	0.0278	0.225159926	0.519817019
0.0278	0.0269	0.239189861	0.485533624
0.0301	0.0252	0.270788189	0.453133125
0.0308	0.0266	0.277075106	0.481441118
0.0257	0.0256	0.217958517	0.466072073
0.0291	0.0194	0.261605151	0.318762334
0.0296	0.0264	0.266380632	0.477489334
0.0307	0.021	0.277221723	0.35528383
0.0369	0.0218	0.357378169	0.380441793
0.0303	0.0258	0.272086916	0.470130043
0.0279	0.0214	0.245789333	0.369224413
0.031	0.0268	0.27979577	0.482347542
0.0285	0.0251	0.253595158	0.448313721
0.0302	0.0253	0.272439055	0.455469873
0.0326	0.0187	0.300004747	0.295077961
0.0313	0.0256	0.286012075	0.462764345
0.0278	0.0296	0.239369523	0.565237611
0.0334	0.0293	0.308047227	0.556854023
0.0302	0.0264	0.269943884	0.477792106
0.038	0.0227	0.372729251	0.401557805
0.0235	0.0274	0.187839604	0.501376193
0.0383	0.0244	0.375654833	0.427014388
0.0351	0.0253	0.333833704	0.454806387
0.0258	0.0279	0.217940803	0.525597776
0.0327	0.0266	0.302729581	0.481569221
0.032	0.0259	0.294344632	0.472759623
0.0364	0.0292	0.34968724	0.555464136
0.0291	0.0305	0.261721107	0.584187323
0.0318	0.0256	0.292866943	0.462828552
0.0323	0.0258	0.298975452	0.471321832
0.0309	0.026	0.278866836	0.473480551
0.036	0.0232	0.345473791	0.405422623
0.0306	0.0255	0.276044284	0.457681632
0.0263	0.0224	0.229101793	0.398158882
0.0301	0.0208	0.271142089	0.346188575
0.0296	0.0264	0.264836144	0.478675827
0.0344	0.0223	0.320868821	0.389845904
0.0309	0.0257	0.279633244	0.467789972
0.0313	0.0255	0.287062255	0.458838829
0.0262	0.0219	0.228482052	0.378535446
0.027	0.0303	0.235980883	0.581388422
0.0336	0.0323	0.310199032	0.601498149
0.0387	0.0249	0.379544155	0.448924498
0.0311	0.0252	0.28155726	0.452188401
0.0296	0.0203	0.265152545	0.335530392
0.026	0.0238	0.227168163	0.413150536
0.0257	0.0238	0.221627965	0.414612039
0.0313	0.0284	0.287208334	0.533979632
0.0369	0.0257	0.356657596	0.468757683
0.0302	0.0247	0.271713385	0.428645627
0.0377	0.026	0.366718678	0.474016331
0.0323	0.0258	0.296569401	0.469467246
0.0235	0.0275	0.18776846	0.504759024
0.0236	0.0276	0.190010779	0.510556301
0.0313	0.0253	0.286112172	0.457296735
0.0304	0.0253	0.274010208	0.455832239
0.0313	0.0253	0.283091187	0.454738664
0.0235	0.0246	0.185702052	0.425405239
0.0344	0.0223	0.324574202	0.391926305
0.0366	0.0274	0.352071972	0.503285941
0.0279	0.0232	0.245374935	0.404248489
0.0231	0.0258	0.178157207	0.470833548
0.0274	0.0242	0.237860402	0.419261016
0.0318	0.0264	0.292605014	0.478878548
0.0302	0.0256	0.272856082	0.464954829
0.0296	0.0253	0.266913446	0.455080438
0.0303	0.0258	0.272433661	0.469074967
0.0378	0.0271	0.368941915	0.49172686
0.0304	0.0269	0.271351649	0.485697759
0.0316	0.0266	0.289452816	0.481737891
0.0323	0.0255	0.297081028	0.460095762
0.0378	0.0246	0.369988122	0.438030197
0.0313	0.0251	0.287140529	0.448014398
0.0377	0.0246	0.368990367	0.430677117
0.0349	0.0219	0.329815572	0.378927409
0.0263	0.0336	0.230234436	0.624762006
0.0393	0.0266	0.382834343	0.483318938
0.0305	0.0264	0.274302021	0.478779516
0.0317	0.0242	0.291263506	0.41934184
0.0313	0.0256	0.286766392	0.464690718
0.0328	0.0331	0.302070088	0.617807683
0.0371	0.0295	0.358374331	0.565115859
0.0311	0.0258	0.280740043	0.46874436
0.0301	0.0298	0.270548918	0.569541566
0.0315	0.0263	0.287433205	0.477007714
0.0352	0.0258	0.334860898	0.472178466
0.0286	0.0283	0.254579554	0.529788252
0.0245	0.0302	0.203434875	0.579752319
0.0351	0.0272	0.330552471	0.496440161
0.028	0.0288	0.246394115	0.546407211
0.028	0.0276	0.246266941	0.505354612
0.0359	0.0251	0.3445697	0.449201644
0.0318	0.0256	0.292771886	0.465858014
0.037	0.0222	0.358941921	0.388332617
0.0236	0.0276	0.18924988	0.508811417
0.0285	0.0255	0.253160571	0.460675034
0.0301	0.0311	0.269855169	0.587814043
0.0357	0.0247	0.341106911	0.430655224
0.0347	0.0324	0.326660508	0.603932618
0.0258	0.027	0.222500122	0.486684294
0.0296	0.026	0.264953107	0.47330061
0.0278	0.0225	0.239239533	0.39910591
0.0334	0.0272	0.309349092	0.493624144
0.0316	0.0267	0.288355489	0.482025246
0.0316	0.0186	0.28953641	0.287237271
0.0268	0.0224	0.234794498	0.396520982
0.0304	0.0256	0.274349559	0.461452499
0.0312	0.0303	0.282938565	0.581053076
0.0313	0.0205	0.283772778	0.342663529
0.0317	0.0256	0.291278672	0.462346289
0.0352	0.0279	0.33254079	0.525740606
0.0375	0.0248	0.364921518	0.444664551
0.0302	0.0252	0.27131056	0.451736269
0.0349	0.022	0.329447726	0.380547872
0.0312	0.0251	0.282626499	0.449994775
0.0301	0.0296	0.269963807	0.565725216
0.0396	0.027	0.387341884	0.494502024
0.034	0.0224	0.318270219	0.397490839
0.026	0.0272	0.224913536	0.49521578
0.027	0.0288	0.235159724	0.543140826
0.0352	0.0279	0.33254079	0.525740606
0.0326	0.0303	0.298914514	0.582147062
0.0386	0.0259	0.37783905	0.475368502
0.0326	0.0302	0.298739517	0.578036042
0.0359	0.0289	0.340192586	0.552685049
0.0241	0.0276	0.200117681	0.509261444
0.0313	0.0256	0.283545016	0.461849046
0.0296	0.0259	0.266506389	0.472931289
0.0366	0.0221	0.353585798	0.387123588
0.0257	0.0288	0.217937022	0.542527523
0.0277	0.0242	0.239658573	0.419265183
0.0365	0.0277	0.352072249	0.517707209
0.0352	0.0269	0.332298198	0.485118169
0.0242	0.0251	0.201166495	0.450429238
0.0383	0.0276	0.375567136	0.519871768
0.033	0.0291	0.30194744	0.554019434
0.032	0.026	0.294006608	0.473389789
0.0295	0.0278	0.263543766	0.515527148
0.0301	0.0256	0.269771214	0.463594273
0.037	0.0221	0.359912216	0.384625119
0.0397	0.0274	0.386658954	0.506181387
0.0305	0.0248	0.27464361	0.440312278
0.0307	0.0253	0.277273715	0.454964281
0.0294	0.0278	0.262052521	0.518934885
0.0317	0.0255	0.291294431	0.457761433
0.0378	0.0288	0.367133242	0.549595569
0.0306	0.0251	0.27513009	0.451679671
0.0261	0.0302	0.226718417	0.58086918
0.0278	0.0222	0.244762163	0.384883813
0.0342	0.0262	0.319664021	0.476936672
0.0306	0.0247	0.276117192	0.428877954
0.0351	0.0269	0.329429374	0.486257431
0.0241	0.0274	0.198149405	0.501103315
0.0315	0.0269	0.284767486	0.485762185
0.0239	0.0278	0.19568093	0.51638267
0.0279	0.0266	0.245056537	0.481041579
0.0369	0.0271	0.355485759	0.493501333
0.0307	0.026	0.276143773	0.473111655
0.0378	0.0275	0.367648378	0.508389578
0.0356	0.0204	0.340156276	0.337498785
0.0314	0.026	0.283790046	0.473487441
0.0361	0.0258	0.345752198	0.472070175
0.0241	0.0272	0.197527888	0.493361685
0.0227	0.0269	0.173116872	0.485448315
0.0306	0.0252	0.275435246	0.451808452
0.0257	0.0238	0.221627965	0.414612039
0.0313	0.0253	0.287251427	0.457095857
0.0358	0.0219	0.342164293	0.378848835
0.0279	0.0331	0.24723165	0.617598209
0.0311	0.025	0.281748742	0.44571344
0.0328	0.0213	0.302508435	0.363235214
0.0259	0.0284	0.22024412	0.534859008
0.0334	0.0282	0.307436424	0.528291253
0.0313	0.0269	0.282045331	0.484802084
0.0314	0.0264	0.287066597	0.477201613
0.0315	0.0259	0.288499707	0.472688608
0.0241	0.0272	0.196852085	0.490854219
0.0307	0.0264	0.274917075	0.477266997
0.0296	0.0246	0.267788053	0.427298249
0.0295	0.026	0.264464978	0.473302278
0.0316	0.0222	0.290983642	0.385935724
0.0324	0.0256	0.299530827	0.466163968
0.0317	0.0253	0.291676257	0.457442607
0.0334	0.0282	0.307436424	0.528291253
0.0313	0.0268	0.281462902	0.483450767
0.0317	0.0258	0.291795105	0.471526345
0.0276	0.0209	0.240844105	0.349550171
0.032	0.0256	0.294051645	0.463747829
0.0337	0.0187	0.312628373	0.295284099
0.0313	0.0293	0.28352973	0.559759524
0.0323	0.0261	0.298693042	0.476515335
0.0302	0.0249	0.271348354	0.443493852
0.0352	0.0299	0.329129653	0.573297038
0.0373	0.0218	0.360723947	0.379517926
0.0287	0.0213	0.256675099	0.36545808
0.0313	0.0256	0.286967687	0.46315052
0.0262	0.0223	0.228159734	0.393895872
0.0366	0.0257	0.353270735	0.469066948
0.028	0.0298	0.247268053	0.568892542
0.0241	0.0274	0.198149405	0.501103315
0.0369	0.0275	0.355648534	0.506090116
0.0308	0.0253	0.279150827	0.455776885
0.0351	0.0242	0.333326272	0.421128633
0.0318	0.0265	0.290628649	0.480609969
0.0257	0.0278	0.222999321	0.520544418
0.0314	0.0264	0.285846426	0.479957461
0.0313	0.0255	0.284341283	0.459749008
0.0376	0.0285	0.365322456	0.540410927
0.0309	0.0258	0.278096858	0.468711414
0.032	0.0253	0.293773868	0.456041378
0.0315	0.0258	0.289494571	0.469425201
0.0247	0.0219	0.210136914	0.373842868
0.0285	0.0279	0.252317296	0.525404164
0.0354	0.0276	0.337476867	0.507224913
0.0308	0.0293	0.279754794	0.557222659
0.0361	0.0224	0.347434792	0.39565184
0.0281	0.0248	0.248670577	0.442762223
0.0382	0.0274	0.374565219	0.506208677
0.0352	0.0216	0.336816132	0.370525331
0.0326	0.0253	0.301070708	0.454717411
0.0393	0.0285	0.384038466	0.542479384
0.0278	0.0247	0.243069685	0.428493871
0.0328	0.0244	0.302549694	0.424050321
0.0352	0.0257	0.334934894	0.468478092
0.0311	0.0286	0.281716445	0.538695852
0.0307	0.0247	0.277527384	0.429959999
0.035	0.0195	0.327387342	0.321535238
0.0258	0.0279	0.217940803	0.525597776
0.0306	0.0253	0.275773834	0.45721363
0.031	0.0253	0.280070184	0.454590847
0.0313	0.0251	0.28698258	0.451651016
0.0343	0.0301	0.318318007	0.576065286
0.0311	0.0256	0.280935443	0.46198144
0.0268	0.0236	0.233200165	0.412425431
0.0327	0.0216	0.300511057	0.371824577
0.0317	0.0183	0.289269895	0.280032285
0.028	0.0298	0.247268053	0.568892542
0.0313	0.0251	0.286271649	0.44989312
0.0323	0.0261	0.296695241	0.475540411
0.028	0.0204	0.248051333	0.337947259
0.0244	0.0228	0.204046824	0.400646861
0.0311	0.0253	0.281409147	0.454885833
0.0279	0.0258	0.247553786	0.470506015
0.0323	0.0258	0.298674894	0.470255433
0.0305	0.0261	0.27374212	0.475388833
0.0306	0.0255	0.276488525	0.45953308
0.0344	0.0255	0.320549383	0.458919695
0.0345	0.0247	0.323007263	0.43133523
0.0283	0.0302	0.24873376	0.577991442
0.0308	0.0264	0.277040878	0.479924793
0.0313	0.0305	0.285355245	0.583951278
0.0305	0.0266	0.273311384	0.480922316
0.0284	0.0283	0.24970266	0.531443605
0.0285	0.0223	0.252724691	0.389699682
0.0336	0.0219	0.310605883	0.378333307
0.0375	0.0273	0.360937435	0.50229302
0.0314	0.0264	0.284570595	0.478724405
0.0302	0.0258	0.270076838	0.469335734
0.0313	0.0253	0.283091187	0.454738664
0.0285	0.0298	0.250234342	0.568729911
0.028	0.0224	0.247774576	0.398086348
0.0323	0.0256	0.297391386	0.46708077
0.0314	0.0264	0.28500321	0.479039908
0.0314	0.0251	0.288402394	0.451620584
0.0314	0.0256	0.288717887	0.463295275
0.0313	0.0213	0.2842885	0.363891606
0.0369	0.0297	0.35554714	0.569664464
0.0302	0.0247	0.273043899	0.433401693
0.0351	0.0251	0.332224232	0.450759781
0.0247	0.0246	0.20983075	0.426390178
0.0334	0.0223	0.309242689	0.39395822
0.0242	0.0293	0.197630201	0.560082193
0.0288	0.0219	0.259336174	0.372595121
0.0309	0.0261	0.279694649	0.476652203
0.0323	0.0279	0.293885729	0.523242989
0.0235	0.0228	0.18833546	0.400670098
0.035	0.0261	0.33045152	0.476416266
0.0349	0.0296	0.326055798	0.565374632
0.0269	0.0255	0.233684434	0.45757781
0.0323	0.0258	0.296306928	0.469777458
0.0311	0.0201	0.282188267	0.334845657
0.0299	0.0256	0.268713824	0.46107564
0.0265	0.0247	0.228998414	0.432853416
0.0345	0.0208	0.32352823	0.347665679
0.0276	0.0205	0.240328124	0.340135801
0.033	0.0224	0.305159749	0.395722471
0.0309	0.0259	0.279582418	0.472672208
0.0302	0.0255	0.272866031	0.458309466
0.0303	0.0261	0.27162147	0.473988151
0.0296	0.0261	0.265530472	0.475205667
0.0312	0.0261	0.281812312	0.475013394
0.0354	0.0286	0.336524108	0.540642281
0.0313	0.0286	0.285837713	0.539646204
0.0288	0.0242	0.258052832	0.419014435
0.0323	0.0279	0.293885729	0.523242989
0.034	0.0322	0.31651568	0.599234374
0.0306	0.0251	0.276243057	0.449258707
0.0325	0.0274	0.295963047	0.501858711
0.0323	0.0255	0.297081028	0.460095762
0.031	0.0253	0.280428692	0.456592176
0.0236	0.0276	0.191360186	0.508207597
0.035	0.0261	0.33045152	0.476416266
0.0235	0.0274	0.186622433	0.500948384
0.0328	0.0223	0.301805268	0.391767206
0.0351	0.0233	0.332300383	0.40866024
0.0323	0.0256	0.297882256	0.463704893
0.0328	0.0244	0.302549694	0.424050321
0.0266	0.0278	0.231436237	0.516956505
0.0316	0.0268	0.28858758	0.482473708
0.0328	0.0247	0.303140992	0.432473567
0.0323	0.0255	0.295757276	0.458105777
0.0288	0.0255	0.258752672	0.458881334
0.0379	0.0283	0.370461468	0.533255996
0.0245	0.0274	0.206428324	0.501697777
0.0259	0.0302	0.220857037	0.578710858
0.032	0.0253	0.293674661	0.455182228
0.0259	0.0192	0.224087443	0.310599728
0.0233	0.0242	0.17974059	0.420763345
0.0363	0.0288	0.346301862	0.543730014
0.034	0.0201	0.316418319	0.331680838
0.0362	0.0272	0.348186867	0.497539845
0.0326	0.0294	0.296830064	0.562665292
0.039	0.0259	0.381427162	0.476444372
0.0398	0.0249	0.389538924	0.450335643
0.0314	0.0266	0.287037923	0.481273325
0.0329	0.0267	0.303618533	0.482014247
0.0243	0.0262	0.20566128	0.476807216
0.0322	0.0268	0.294303945	0.483366897
0.0228	0.0288	0.173961269	0.546021988
0.0314	0.0257	0.284043548	0.467879132
0.0315	0.0255	0.289487102	0.459748784
0.0258	0.0255	0.222046504	0.457751951
0.0257	0.0247	0.219002767	0.432213144
0.03	0.0258	0.268531315	0.471457015
0.0323	0.0258	0.297425688	0.471374768
0.0324	0.0261	0.299445722	0.474037619
0.0314	0.0251	0.287831725	0.44892892
0.0257	0.0256	0.217958517	0.466072073
0.0312	0.0256	0.282719404	0.466436984
0.0302	0.0256	0.273088829	0.462516913
0.0298	0.0266	0.268278755	0.481764123
0.0281	0.0252	0.24879293	0.452520016
0.0313	0.0268	0.281660537	0.482297086
0.0313	0.0223	0.286652231	0.387615817
0.0314	0.0257	0.28618513	0.467651061
0.0307	0.0272	0.274666002	0.495375109
0.0334	0.0197	0.309466796	0.323927877
0.0314	0.0182	0.285146336	0.278623543
0.0323	0.0242	0.295747752	0.420160463
0.0314	0.0255	0.287902315	0.460647881
0.0274	0.0213	0.238870813	0.361872425
0.0382	0.0271	0.373101272	0.498571685
0.0265	0.0247	0.228998414	0.432853416
0.0341	0.0258	0.318501903	0.470941233
0.0267	0.0197	0.231293449	0.3226197
0.0301	0.0311	0.269855169	0.587814043
0.0286	0.0283	0.254999378	0.529150161
0.0239	0.0275	0.196144177	0.503600974
0.0328	0.0219	0.301799083	0.379060329
0.0309	0.0264	0.279507841	0.480048961
0.0277	0.0219	0.241025532	0.379589574
0.0236	0.0276	0.19449867	0.506554715
0.0398	0.0259	0.390290215	0.473972245
0.0258	0.0214	0.220024403	0.36697321
0.0235	0.0276	0.183613895	0.507765101
0.0262	0.0232	0.228350543	0.404709866
0.0285	0.0214	0.254181929	0.368227571
0.0306	0.0201	0.27610783	0.331929789
0.0312	0.021	0.282507789	0.354204974
0.0332	0.0288	0.304806669	0.546716657
0.0321	0.0264	0.294793161	0.47922779
0.0349	0.0225	0.329169206	0.398795732
0.0301	0.0228	0.270009417	0.400012785
0.0274	0.0328	0.237564404	0.61167671
0.0323	0.0256	0.298412528	0.46590753
0.0323	0.0264	0.297671006	0.479293175
0.0329	0.0248	0.303383285	0.440857706
0.0314	0.0257	0.285243417	0.468180452
0.0323	0.0256	0.295400509	0.463158854
0.0278	0.0222	0.242801838	0.387112989
0.0301	0.0255	0.27080868	0.460797938
0.0314	0.0258	0.283899861	0.470534479
0.0235	0.0244	0.184626827	0.42477044
0.0312	0.0251	0.282950493	0.451550187
0.035	0.0224	0.331623951	0.398023697
0.0266	0.0313	0.232515225	0.589550401
0.0259	0.0246	0.224378656	0.427132411
0.0352	0.0211	0.333926117	0.358517592
0.0345	0.0331	0.322599776	0.618448045
0.0307	0.0255	0.277832278	0.460142255
0.0285	0.0305	0.252447756	0.583035184
0.0313	0.0258	0.282548185	0.470846169
0.0286	0.0264	0.252678642	0.478613074
0.037	0.0277	0.358359516	0.519077901
0.0306	0.0252	0.276793033	0.454007714
0.0313	0.0255	0.284039637	0.4603217
0.0285	0.029	0.25087987	0.553872658
0.029	0.0247	0.261300619	0.436773196
0.03	0.0219	0.269710331	0.380136846
0.0307	0.0256	0.277427458	0.465008704
0.0375	0.0246	0.364633598	0.429270382
0.0258	0.0255	0.219020583	0.460571667
0.0316	0.0267	0.287600691	0.482010366
0.0216	0.0248	0.160300338	0.43926385
0.0286	0.0213	0.25459421	0.362455836
0.0296	0.0264	0.265676744	0.478561091
0.0258	0.0216	0.221163599	0.370103591
0.0306	0.0252	0.276570608	0.453638355
0.0307	0.0261	0.276271803	0.475894232
0.0295	0.0223	0.265661718	0.387672681
0.0317	0.0188	0.289584969	0.299830043
0.0287	0.0289	0.258768104	0.550905122
0.0371	0.0273	0.358760572	0.501154232
0.0304	0.0256	0.273382836	0.46487486
